id,is_iceberg
327f7b25,0.999
3f8543c6,0.001
a0d42a70,0.558763
e07ba430,0.083147
c6e53803,0.00223
fec4dad8,0.008794
933fc5ba,0.046538
c27eda4e,0.999
9b94d2c2,0.001
a2dbdb31,0.036254
816258dd,0.298584
81f11218,0.002298
c4bd9d04,0.033565
c6ce9bf9,0.11606400000000001
a7b3cc29,0.001
527870bf,0.407621
9af26068,0.999
0b591e70,0.9980459999999999
2b1e57c5,0.001317
194db786,0.9487770000000001
e09ba644,0.999
fa2ed3e5,0.999
1ba92726,0.053278
8c8f45b4,0.001
f8889f44,0.001
598e255b,0.001
45f1aa7a,0.026826
022956a3,0.001
d406064d,0.323915
76617947,0.001
d0e5dccb,0.026802999999999997
33271da6,0.001
0840e2b1,0.608529
521a9f4d,0.974666
7286b1dc,0.001
5b6acc2d,0.001
e034cd34,0.001
46577660,0.01595
bb4d6f24,0.089889
bfc7a3f2,0.05341
abc66be8,0.001
3627189f,0.999
e49a77f6,0.001
a209d7ee,0.006265
dee69cf6,0.796664
9a6261a0,0.001
a8e444c6,0.001
a6a66a28,0.999
db7022ff,0.001
0dfb45d9,0.5286930000000001
81c983aa,0.001
a98fb5e1,0.999
99e004d7,0.001
d16e5fbb,0.001
3c352f9e,0.01962
12202699,0.001568
86af0236,0.491648
f3703e6f,0.9817854464054108
4a71dc34,0.13130799999999998
321edcdc,0.009245999999999999
e365a657,0.001
45755c9c,0.001
873b0829,0.001
72ccd009,0.001
205243d9,0.988366
d9202f36,0.056354999999999995
9d0c30b0,0.011519702762598172
56644ace,0.002397
c63f527f,0.017103
bb84b9bd,0.999
6f68caf0,0.190588
8492119b,0.001
71bde48d,0.999
d2d6e2ba,0.609722
6f4b309c,0.040026
b3cc5ba3,0.010762
fee39547,0.23325
4893137a,0.999
e283c4c4,0.103048
25bac62b,0.373798
8fd88dd6,0.001
b48c104e,0.010639000000000001
221d500b,0.016163
8f0de087,0.001
32342e03,0.001
a8da99d8,0.001
93203755,0.516941
d3c88528,0.999
0d7a17b3,0.018453999999999998
bd72f5ec,0.999
e953c0fd,0.007737999999999999
e730b6c6,0.997834
c086033a,0.001
a521d303,0.001
b023957a,0.004408
3e0f04e8,0.001
60647cba,0.001
2f5c43a8,0.735688
b54ba69b,0.17539100000000002
eac962ff,0.20480500000000001
7e2a3763,0.001
9362d863,0.001
8f1b833c,0.21476399999999998
79727ff5,0.001
62614c75,0.999
75a03adf,0.001987
cf138392,0.021749
bf467a96,0.001
c8b34651,0.977029
105a5c54,0.001
bf6de75c,0.026818
060702c8,0.999
921bad2c,0.9902321845293044
e0d17eb0,0.001015
9a3825c9,0.538712
8eda717f,0.001
78906e0c,0.999
c60100ad,0.999
90a72a52,0.002339
d80e4ed4,0.005803
339cd0d2,0.001
d99de899,0.001506
357e20d1,0.001
a4d190da,0.026933999999999996
bd226217,0.001
476e2771,0.999
4e483506,0.001
f70ea081,0.999
4645e56f,0.999
e6d05940,0.989865
f8b3c6af,0.999
c89d6aad,0.001
0cb57f6e,0.370042
86a4be46,0.001
75e62d7e,0.001
ebc36374,0.032103
0ebcb731,0.999
24d000c5,0.001
f3c9a4f6,0.007012999999999999
1bc59730,0.001
47ea0bff,0.930896
cdeccfdd,0.013330000000000002
15e09a1d,0.055224
00652788,0.062242
23649c84,0.001
91188a77,0.001
eaca8580,0.028326
4ce9daeb,0.573453
d4220673,0.8017890000000001
b6a87aef,0.014297999999999998
8333ebed,0.040438
950a3453,0.001
7074f6c9,0.187551
98a02caf,0.001
59c8d2b3,0.999
d99d13bd,0.9984729999999999
de86f1cf,0.999
8f4b1985,0.9977103620767592
a7779b04,0.001
2caeab11,0.003017
16aeea7c,0.08809600000000001
b9d19ab9,0.9944381192326546
29c5d2fd,0.999
efcefa55,0.114628
099161c3,0.177374
12b49195,0.001
96a1ce13,0.9957010000000001
67964b4f,0.001
b61c605c,0.003722
bcfc0f16,0.001
bf0cb956,0.001
12f6aa7d,0.26356199999999996
f36f3a0c,0.001
83490492,0.31140500000000004
e3b62b60,0.006365
20b27d66,0.999
25c3ce93,0.636336
67a2ff0b,0.237129
9b2d3c1a,0.999
8ad51f7d,0.001
14137b57,0.12428199999999999
9ea5aa79,0.001
5ea1d2dd,0.008459
979c867e,0.9676166996359824
7ea1e1b6,0.001
d65520ba,0.001
765ad2e2,0.417182
d2957326,0.730085
24349e24,0.001
fd8a2ae3,0.001
b282d98e,0.795292
3eaa7a61,0.0019379999999999998
16533dd4,0.055277
4adb68d7,0.999
565005b9,0.001857
51d86e0c,0.999
30635642,0.001
d9480a60,0.001
b2647128,0.008267
20478c55,0.999
caa0d105,0.001
474f4534,0.06675700000000001
d51e3867,0.999
e5d1bba7,0.146067
e7000b2a,0.001838
78f06b79,0.001
8a9f4bee,0.999
3d716bbe,0.158572
6e1ddef1,0.037670999999999996
9826f39a,0.003843
3fdc82f7,0.129493
31f013c3,0.136491
97a9df6d,0.001
10e65294,0.073094
0bdca1a5,0.11173
374037fa,0.122
1d1a0cec,0.12547
d415c5ad,0.005850999999999999
ced1306d,0.001
f43497f3,0.359642
ffd13a9e,0.999
6f67148e,0.001716
be322b68,0.024123
af209b44,0.001
69b53a4a,0.553912
4c085180,0.021333
608cea18,0.0033740000000000003
f8bebbfd,0.092454
ae16855d,0.001
dfc700b3,0.960332
e3bdd9ac,0.999
87a8ea20,0.001
3c3da9aa,0.149152
76c882d6,0.001
9e429645,0.769167
7dc9c990,0.001
f38d53ef,0.069847
e1785b6e,0.001
80c673fb,0.978317990899086
a8b8c20b,0.734915
6a1ff150,0.9742448478937148
2f68d4fe,0.001834
c462ec65,0.999
c374d5c4,0.041201
d20769b3,0.041906
c467fe4d,0.001
1356229e,0.021329
b1532127,0.001
3777ee22,0.999
4ba6023f,0.999
08504ae6,0.004906648533506086
5e0b4cc5,0.001
249a0c1f,0.9948
24b3497f,0.001
9edcf494,0.001
53297290,0.001
6d3a269e,0.999
1b0d38fc,0.001
02747427,0.17813800000000002
38867253,0.9974190294742584
c392dbd0,0.292344
8939734c,0.001
097ba3af,0.001
30f0f835,0.003295
bdab1bcf,0.472516
1070a984,0.982935
c41b8a90,0.9984930000000001
86a3b5cc,0.219777
d0a3719e,0.074937
b1a8067b,0.001
911bc6aa,0.013902000000000001
67a2d0ac,0.001
11447262,0.001
12fd1375,0.001
f2898538,0.009489000000000001
0e7355e2,0.001
bc2c87c8,0.999
94001156,0.001
d5855224,0.939623
a3c1a552,0.0010810000000000001
edcf54fa,0.001633
a28b90eb,0.6417109999999999
63cd028f,0.001
dbc79657,0.001
bc856bf1,0.00477
c7e25a70,0.069668
9771b119,0.001
836db0d9,0.001
f5685d3e,0.138935
bb04299d,0.169414
163a9d23,0.011186
5283c614,0.001
2276d5d8,0.00116
ccb77e34,0.003169
d4a75bf3,0.001111
e15f46ea,0.001
992a45ba,0.02136
056e7768,0.001
a1dc016b,0.0015220000000000001
38db82cd,0.001
3295f3ae,0.077111
a6ff3660,0.069302
5981b799,0.999
2636d79d,0.001
7a8521e2,0.001
9b53021d,0.10606600000000001
0a37be18,0.999
a8676e55,0.999
3488b8fc,0.37599099999999996
b86d4006,0.917193
33888635,0.999
aa9ca5f9,0.0026829999999999996
08faf0f6,0.001
5320cd26,0.001
2c57fdaa,0.027462999999999998
d467ce62,0.001
888a568e,0.999
88d6c838,0.999
8f138517,0.011522
e1108dc0,0.001
9e9cd6c9,0.001
ab893af4,0.001
4d4b30ba,0.674545
7ce15e26,0.001794
dbc45500,0.001
6a0cde3f,0.025169999999999998
2658014c,0.001
08d20604,0.001
03c83dc9,0.001
d741ccd1,0.024525
992d48b6,0.001
b1ea3253,0.999
da379e69,0.001
73b429af,0.999
2aefe712,0.999
1e3634f9,0.999
069ee09e,0.001
a7970f81,0.001
23084d2e,0.001
ac57710a,0.999
02553267,0.791744
0971c6c7,0.056211000000000004
cdb7f1fe,0.22576999999999997
d3af3f60,0.086177
59daf44b,0.220914
c2169934,0.07589299999999999
da03b56e,0.003244
474ea404,0.142489
f686cdc4,0.620021
f865b354,0.007697
106df554,0.022184
e5637171,0.023171
cba8985c,0.001
cc09c9ce,0.001
0b85b33f,0.975035
92f20625,0.999
6b1379dd,0.065286
ed2b1df1,0.001
325124e4,0.001
7455c944,0.001
fd68ccc1,0.005405
8df9100d,0.840841
c406df9b,0.008772
4978870c,0.001
383f95d6,0.091923
aba96bbf,0.001
6bba66b4,0.001
b86fa0c9,0.072403
a2abc369,0.002933
0b40c014,0.026488
d45add48,0.035875
00193999,0.9620479999999999
c2f1b710,0.11113900000000002
53750c72,0.0014286107907537369
3137ef1d,0.130654
bc6b8e2a,0.041617
7cb546c6,0.999
d59a2349,0.001
04d04b9a,0.035058
05ac1343,0.0019649999999999997
2917895f,0.001
342a1d01,0.965211
78309e4b,0.206932
5c1a5aba,0.001
fae57f79,0.001
23821d71,0.5357430000000001
5780b19d,0.001
11c67865,0.68816
8564f114,0.004893
ec7d0fdd,0.116525
9a0446b8,0.029027999999999998
5f5da69d,0.9584455490112304
7a11839b,0.7161069999999999
763c9bbf,0.001
15a7b5c5,0.001
e9c7e251,0.003218
2555c207,0.429026
ec8d9784,0.001
08fd9d10,0.079322
9504ae29,0.001
0b91a24d,0.003599
e62e6cfe,0.997293
5d1291bb,0.129701
b3c1f2e7,0.010131
c6a8db21,0.004379999999999999
f2c137fd,0.999
b61e8155,0.001
45b9ee35,0.335783
8fe9c49b,0.001
b98ceb09,0.001
70c4a435,0.06500299999999999
d953d111,0.223861
da7de86e,0.006145
519f8611,0.071325
75eefdc3,0.001
62412092,0.999
de8ec010,0.001
ee6121f8,0.154091
412b66e0,0.837659
7405c131,0.077343
efff4306,0.024821
5658d679,0.001
617f88fc,0.001
a120100b,0.001
0971369e,0.999
83f7fe7b,0.8456440000000001
12437da1,0.001
8e7f96a5,0.001
a08237de,0.001
a013bd6f,0.001
c6fdd404,0.73405
317e2af4,0.05309
dd9878c0,0.032365
42e76a51,0.999
022f77e3,0.147958
cada3682,0.999
53074f1f,0.001
e6c19679,0.424637
dfb69b8b,0.002794
e1572941,0.001
8d549cd2,0.016368
6913594d,0.056606
6e528fd6,0.001
c8b037c7,0.001
c3b6c880,0.001
9684ac04,0.001
6d974acc,0.031601
57b10462,0.122858
b2373298,0.001
8e946e10,0.9367129999999999
6acee7de,0.014998
8ad7cc2f,0.001
8e6e087e,0.306498
c3e46df5,0.001
f6983f34,0.738962
8130a3aa,0.0016420000000000002
0f11be03,0.034539999999999994
766073e1,0.005174
e67f6889,0.999
148a0930,0.001
b333ff97,0.801761
1c148a28,0.001
ee0b02d7,0.206488
fa1c5f6d,0.963866
9b12ae1f,0.001
3bb60b1b,0.177817
096e7594,0.130927
ac98996a,0.002362285753406468
1b7b9b9d,0.015206
61b2ac6f,0.176817
2bd414a8,0.606368
73d12826,0.001
29f7ec33,0.001
265f8aa8,0.999
0d6be675,0.05772000000000001
a00ecdf6,0.064653
c414328a,0.001
d47de87e,0.001
376f984f,0.001
12a35aa5,0.047273
8ecfd739,0.001
2cbc30f4,0.009655
aa4bdf31,0.48551700000000003
69d18f51,0.997066
50cd4394,0.001
bda732e1,0.149867
8e77e385,0.001
49dfd51a,0.128002
b0a3e728,0.36995700000000004
518061ec,0.06552899999999999
bb306c8c,0.001
1b2cf099,0.001
e7c405e4,0.001
1fc79c9d,0.0276
3427cd60,0.999
8fc604cd,0.999
0981acfd,0.001
512e9c5c,0.095169
ae9f2426,0.001
a8cd44c8,0.9669709999999999
acac91c3,0.999
35988937,0.128072
2a2dd539,0.003861
3f971e0a,0.001
7e09131c,0.172697
82726c59,0.12058800000000001
ec4c3dbd,0.133652
2a851255,0.001
2cebdab4,0.999
013b617b,0.093953
21a8603a,0.001
fe2f2579,0.002183
df069a3d,0.001
595f7f57,0.18587
081bdb0a,0.001
6f8e7b3a,0.07045499999999999
d1824fe1,0.001
3ddc6778,0.294
57e4244d,0.049832
18e2e176,0.001
7394cdbc,0.999
19821b41,0.001
12e9563c,0.999
b96c9ed9,0.999
096d9c1b,0.018435
97454a30,0.999
43b6c5d3,0.999
2c58bcc5,0.001
0c71dc02,0.082716
f7cd79b0,0.101934
922ec513,0.001
561b6b2c,0.256448
32913f04,0.5660729999999999
77aad507,0.001
d62d5a9c,0.005222
be70bb3d,0.9454202130436896
84920252,0.952462
b9623d93,0.001
ba925eca,0.001
181ecadf,0.015633
6fbcc9e2,0.008874
57d5b182,0.001
d3013a36,0.001
21cafb54,0.15751600000000002
d1a6cc74,0.001
c4017d47,0.001
22e05854,0.001
7eb53ec8,0.999
c77a806d,0.999
c114c951,0.999
71495521,0.001
98bb1260,0.011218
546ec108,0.107731
78f39102,0.001
26b6379a,0.058872
8cb14c23,0.001
75892ee1,0.003288
3d31d65f,0.001
30784a7a,0.001
efba2a23,0.999
9fcb2c5a,0.001
9910ee7e,0.001
dc97b587,0.014036000000000002
7732ca72,0.001
c4bac1f1,0.315702
a80ddf30,0.001
fe79c536,0.001
84e34259,0.999
7db3b563,0.001
5e946e6e,0.983132302761078
76881bf4,0.9965620000000001
7c606237,0.001
7aa06d7d,0.9132049999999999
0d035cbc,0.021973
0838e69f,0.0040030000000000005
f6715e39,0.999
499004bb,0.008308
4cefc9ec,0.001
ded95f0a,0.998684
073112c9,0.0026620000000000003
96cb4df4,0.001
0962de0b,0.999
cea18b7b,0.999
75463cb0,0.36029
4a59c201,0.373544
29d46646,0.320542
e6134ca4,0.001276
445ae936,0.999
420d8dda,0.999
bae1b5b1,0.0034240000000000004
9f49327e,0.752424
18b52f62,0.999
b02bb341,0.001
e5be8689,0.001
b5b85b95,0.009265
b94f72e3,0.001
a79114fd,0.001
502ffafa,0.999
b8e274d7,0.017557
e37f8f63,0.0015279999999999998
c8a5c9d9,0.001
d574bf84,0.147551
88bc1b71,0.999
3261e3ee,0.999
e65424cf,0.004332
706d2090,0.001
94d4c49c,0.022434
51ba3d48,0.0021850000000000003
fdd4c395,0.008690999999999999
12eed563,0.006534999999999999
f93627e8,0.999
df51a7cd,0.001
c84092af,0.001
514a25a2,0.001
5d421481,0.002749201223195996
d3859efd,0.999
eb024725,0.001
0d8537a5,0.021284
fe708ff7,0.349905
1790bbf0,0.004194
8a30487e,0.001
70a01d16,0.0039030000000000002
89bb7fca,0.50978
398c1300,0.001
41b43c73,0.001
72d2839a,0.001186
beeb98cf,0.001
c409f194,0.888275
0c654278,0.001
fb155295,0.9918629999999999
103d1e1d,0.999
6c755ff3,0.001
3722a062,0.10920999999999999
90611922,0.021365000000000002
77b432f1,0.999
ccf53246,0.999
4c52089f,0.300476
81e05676,0.001
732c51d0,0.001
b60c6094,0.102531
2e9db48a,0.999
68cdc732,0.001603
e1f9dbd9,0.001
31fd12b9,0.055035
72bd3e45,0.478625
84e2f1ab,0.34564
b4b6d3d0,0.0055049999999999995
874d507a,0.065741
44775bac,0.012587000000000001
83dfaf91,0.007663
a9a1cc1e,0.001
227de452,0.001
14519bcf,0.001
970a9821,0.625325
e84230ac,0.001
550e4ebc,0.032202
5e98d635,0.001
667d386b,0.004228
503fefff,0.03336
08bcb429,0.013775999999999998
90c293d2,0.001
bbc84c36,0.045714
3facaac6,0.009517
e8d1bc63,0.0032619999999999997
0ba50202,0.001
9d947517,0.001
e084ed8f,0.001
7051b370,0.001
910f551e,0.075704
8d238915,0.009847
e7238f30,0.001
a658f1ba,0.001
0b4e7093,0.998714
4d59af79,0.460265
99a7b417,0.47979499999999997
e5798365,0.003587
078c699f,0.37663
b2cd6017,0.122512
89b3960f,0.001
104d981d,0.9987
05e410e9,0.019237
44556da6,0.0035299999999999997
207e5145,0.001
390ddfc0,0.001
2e82728f,0.001
4245d2cc,0.007328
d43a187c,0.500296
52b60236,0.001
cc22996f,0.07862999999999999
bf08f16a,0.001
47dea2c3,0.454758
22ac0bab,0.079813
49c670ad,0.001
1040e727,0.001
f39933c4,0.007499
30474ea4,0.999
73978670,0.560701
527ad437,0.999
78f83e41,0.007051000000000001
12921cf8,0.982224
b960192b,0.001
9dfaf61b,0.001
cec954d2,0.001
00bb437f,0.001
06458d98,0.001
37ba4455,0.001
2feeeaf3,0.999
06c83a48,0.001
dfe4fd55,0.001
0b7fb9da,0.001
52d1ae5f,0.001
0ef51267,0.001
0d9822ce,0.991125
bcad7099,0.001
a26a7454,0.169272
93b7cc9d,0.929319
dcd0ddc6,0.001
16655d5c,0.041166
2a6150ae,0.001
601fa9bc,0.009119661001022905
3644a31b,0.060984000000000003
396254ec,0.052334000000000006
b01bf536,0.2865
ff13313c,0.193793
18c308c7,0.560539
50b69cc6,0.001
76bd6e6a,0.00312
74c587bb,0.001
11b26a63,0.160722
bf2bc384,0.121262
075634d5,0.001
7b1e388b,0.001
8eb02fc2,0.0028420000000000003
5b09ed4a,0.001
371b935e,0.9986940000000001
7a1cbaab,0.046907
c5c72595,0.999
c5ea95c0,0.34744200000000003
a5b61d35,0.001
2c252c46,0.0033880000000000004
7d8e52d9,0.032202
13fe65d5,0.154003
a3d2abc6,0.050381999999999996
9248daa9,0.598689
605470fc,0.032779
38717ccd,0.998049
1144cbd0,0.9982038736343384
6d32e09b,0.9647979999999999
89b138f7,0.001
a83f69a4,0.043867
68b7f89d,0.48849
a0998397,0.030273
7e20006f,0.001
93b12419,0.686146
475c5a35,0.020108
67f42c90,0.387457
45a114e0,0.008402
41a59ee9,0.166462
6c2c6a39,0.002234
9f840a7d,0.001
2ad5ee96,0.001
cb8b875e,0.999
2283d088,0.001
545f8210,0.001
7eeed38a,0.9953128099441528
be77b9e7,0.001
16ec40a3,0.119968
b7e74bcf,0.93022
8a36acfd,0.9905493035912514
d2e5b493,0.999
bd88797b,0.001
78566a26,0.001
32449528,0.021523
5f6ffdad,0.12100899999999999
38bdc33c,0.350698
f88a9ed3,0.001
c1fe2103,0.001
63f7ddd9,0.001
97e123d2,0.047168
7d078228,0.0017289999999999999
6b43e60f,0.999
e07665a4,0.5235770000000001
4da0c147,0.001
1d2474a1,0.054393
f39a3050,0.001
aaeb3f89,0.001
daa3d1e9,0.00293
23cad3ed,0.999
dc8fd92d,0.991288
994a2787,0.001
5009ce8c,0.999
95ba90c7,0.001
bb176f20,0.001
57ccd603,0.001
c3767f5b,0.994755
076492b4,0.001
68864007,0.012308
fb124dd7,0.073429
c59fbfc0,0.001
ddce9f51,0.001
c459dbf6,0.6086159999999999
1a39b44e,0.132971
a31f8519,0.001
29ff4d55,0.001
c0a87a44,0.039773
aa07ea34,0.001
ed7b77f3,0.999
ccb10918,0.009498999999999999
aba1f2cc,0.001
0c4b7ce6,0.002611
26a29fae,0.001
6a1a9b91,0.456759
fda0d9b3,0.001
2f7da2f9,0.746322
948317c5,0.001
df315de0,0.004179425990059825
51762e5e,0.001
9be1f9d4,0.001221
b20f16ca,0.044209
24f677ab,0.111471
19d36f67,0.001
db098e36,0.001255
3ab323b5,0.13231199999999999
db204654,0.001
f0b7c362,0.10219500000000001
9c36083a,0.929356
00247e48,0.999
99064331,0.001
fb023b97,0.001
834a13a2,0.001
b4fb7c3b,0.008296
cccc91e5,0.001
e777f5c4,0.001
8a367850,0.001
01aee49b,0.999
09a3f3cb,0.001
b7837a99,0.999
0e5c18fe,0.001
433d92a6,0.001
d8c1c90e,0.001
5cf350ea,0.15819
9e6adfeb,0.001
398c373b,0.001
8e1cb96b,0.7601289999999999
c0ab7de5,0.001
b7519f43,0.360923
54d7929f,0.001
222a4407,0.014346000000000001
4cd8d439,0.004412
ac31d9e4,0.216957
0c51475f,0.001
926b4b5d,0.999
3072aeb4,0.994397
5508aabc,0.001
7ff080c1,0.976635
c8137158,0.001
73f4c54a,0.00403
0ab19c8d,0.006179
57c090c7,0.451975
b3f4d7c8,0.999
d4a81cf9,0.014559
497c4ff8,0.001
8949311b,0.999
d4f17d1d,0.132177
cbd015d6,0.001
4ff7d773,0.072088
5950d2f6,0.001734
f0b4c564,0.001
4727e088,0.23122399999999999
2c9b195c,0.024600999999999998
04c441b0,0.082426
9f1e2246,0.045527
3bf56119,0.510202
385033f6,0.061565999999999996
1e14e9eb,0.010676
4ec14d05,0.045641
d16ffa50,0.001
6f2147d7,0.001
13540275,0.999
280aaa6c,0.001
